u_location,u_name,u_quantity,u_special,u_type,u_upper,u_website
山东,山东中医药大学,本科,——,医药,山东省教育厅,http://www.sdutcm.edu.cn
山东,济宁医学院,本科,——,医药,山东省教育厅,http://www.jnmc.edu.cn
山东,山东师范大学,本科,——,师范,山东省教育厅,www.sdnu.edu.cn
山东,曲阜师范大学,本科,——,师范,山东省教育厅,http://www.qfnu.edu.cn
山东,聊城大学,本科,——,综合,山东省教育厅,http://www.lcu.edu.cn
山东,德州学院,本科,——,综合,山东省教育厅,http://www.dzu.edu.cn
山东,临沂师范学院,本科,——,师范,——,http://www.lyu.edu.cn
山东,泰山学院,本科,——,综合,山东省教育厅,http://www.tsu.edu.cn
山东,山东财经大学,本科,——,财经,山东省教育厅,http://www.sdufe.edu.cn/
山东,山东艺术学院,本科,——,艺术,山东省教育厅,www.sdca.edu.cn
山东,枣庄学院,本科,——,综合,山东省教育厅,www.uzz.edu.cn
u_location,u_name,u_quantity,u_special,u_type,u_upper,u_website
北京,北京大学,本科,,综合,教育部,www.pku.edu.cn
北京,中国人民大学,本科,,综合,教育部,www.ruc.edu.cn
北京,清华大学,本科,,工科,教育部,www.tsinghua.edu.cn
北京,北京航空航天大学,本科,,工科,工业与信息化部,www.buaa.edu.cn
北京,北京理工大学,本科,,工科,工业与信息化部,www.bit.edu.cn
北京,中国农业大学,本科,,农业,教育部,http://www.cau.edu.cn
北京,北京师范大学,本科,,师范,教育部,www.bnu.edu.cn
北京,中央民族大学,本科,,民族,国家民族事务委员会,www.muc.edu.cn
北京,北京交通大学,本科,,工科,教育部,http://www.bjtu.edu.cn
北京,北京工业大学,本科,,工科,北京市教育委员会,www.bjut.edu.cn
北京,北京科技大学,本科,,工科,教育部,www.ustb.edu.cn
北京,北京化工大学,本科,,工科,教育部,www.goto.buct.edu.cn
北京,北京邮电大学,本科,,工科,教育部,http://zsb.bupt.edu.cn
北京,北京林业大学,本科,,林业,教育部,www.bjfu.edu.cn
北京,北京协和医学院,本科,,医药,卫生部,www.pumc.edu.cn
北京,北京中医药大学,本科,,医药,教育部,www.bucm.edu.cn
北京,北京外国语大学,本科,,语言,教育部,www.bfsu.edu.cn
北京,中央财经大学,本科,,财经,教育部,www.cufe.edu.cn
北京,对外经济贸易大学,本科,,财经,教育部,zhaosheng.uibe.edu.cn
北京,北京体育大学,本科,,体育,国家体育总局,www.bsu.edu.cn
北京,中央音乐学院,本科,,艺术,教育部,www.ccom.edu.cn
北京,中国政法大学,本科,,政法,教育部,www.cupl.edu.cn
北京,华北电力大学,本科,,工科,教育部,www.ncepu.edu.cn
北京,中国矿业大学(北京),本科,,工科,——,www.cumtb.edu.cn
北京,中国地质大学(北京),本科,,工科,——,www.cugb.edu.cn
湖北,武汉大学,本科,,综合,教育部,www.whu.edu.cn
湖北,华中科技大学,本科,,工科,教育部,www.hust.edu.cn
湖北,华中农业大学,本科,,农业,教育部,www.hzau.edu.cn
湖北,华中师范大学,本科,,师范,教育部,www.ccnu.edu.cn
湖北,中南财经政法大学,本科,,财经,教育部,www.znufe.edu.cn
湖北,武汉理工大学,本科,,工科,教育部,www.whut.edu.cn
湖北,中国地质大学(武汉),本科,,工科,——,www.cug.edu.cn
湖北,武汉工程大学,本科,——,工科,湖北省教育厅,www.wit.edu.cn
湖北,武汉科技学院,本科,——,工科,——,www.wtu.edu.cn
湖北,武汉轻工大学,本科,——,工科,湖北省教育厅,www.whpu.edu.cn
湖北,湖北中医学院,本科,——,医药,——,http://www.hbtcm.edu.cn/
湖北,湖北大学,本科,——,综合,湖北省教育厅,www.hubu.edu.cn
湖北,湖北师范学院,本科,——,师范,湖北省教育厅,www.hbnu.edu.cn
湖北,黄冈师范学院,本科,——,师范,——,www.hgnc.net
湖北,湖北民族学院,本科,——,民族,湖北省教育厅,http://zsxx.hbmy.edu.cn
湖北,湖北文理学院,本科,——,综合,湖北省教育厅,www.hbuas.edu.cn
湖北,武汉体育学院,本科,——,体育,湖北省教育厅,www.wipe.edu.cn
湖北,湖北美术学院,本科,——,艺术,湖北省教育厅,http://www.hifa.edu.cn/
湖北,中南民族大学,本科,——,民族,国家民族事务委员会,——
湖北,湖北汽车工业学院,本科,——,工科,湖北省教育厅,www.huat.edu.cn
湖北,湖北工程学院,本科,——,综合,湖北省教育厅,www.hbeu.cn
湖北,湖北科技学院,本科,——,综合,湖北省教育厅,http://www.hbust.com.cn
湖北,郧阳医学院,本科,——,医药,——,www.yymc.edu.cn
湖北,江汉大学,本科,——,综合,湖北省教育厅,www.jhun.edu.cn
湖北,沙市大学,其它,——,综合,——,www.jzlg.cn
山东,山东大学,本科,,综合,教育部,www.bkzs.sdu.edu.cn
山东,中国海洋大学,本科,,综合,教育部,http://www.ouc.edu.cn
山东,山东大学威海分校,本科,,综合,教育部,http://www.wh.sdu.edu.cn
山东,哈尔滨工业大学（威海）,本科,,综合,——,www.hitwh.edu.cn
山东,中国石油大学(华东),本科,,工科,——,www.upc.edu.cn
山东,山东科技大学,本科,——,综合,山东省教育厅,http://www.sdust.edu.cn/
山东,青岛科技大学,本科,——,工科,山东省教育厅,——
山东,山东建筑大学,本科,——,工科,山东省教育厅,http://www.sdjzu.edu.cn
山东,齐鲁工业大学,本科,——,工科,山东省教育厅,http://www.spu.edu.cn
山东,山东农业大学,本科,——,农业,山东省教育厅,http://www.sdau.edu.cn
山东,青岛农业大学,本科,——,农业,——,http://www.qau.edu.cn
山东,潍坊医学院,本科,——,医药,山东省教育厅,http://www.wfmc.edu.cn
山东,泰山医学院,本科,——,医药,山东省教育厅,http://www.tsmc.edu.cn
山东,滨州医学院,本科,——,医药,山东省教育厅,http://www.bzmc.edu.cn
山东,山东中医药大学,本科,——,医药,山东省教育厅,http://www.sdutcm.edu.cn
山东,济宁医学院,本科,——,医药,山东省教育厅,http://www.jnmc.edu.cn
山东,山东师范大学,本科,——,师范,山东省教育厅,www.sdnu.edu.cn
山东,曲阜师范大学,本科,——,师范,山东省教育厅,http://www.qfnu.edu.cn
山东,聊城大学,本科,——,综合,山东省教育厅,http://www.lcu.edu.cn
山东,德州学院,本科,——,综合,山东省教育厅,http://www.dzu.edu.cn
山东,临沂师范学院,本科,——,师范,——,http://www.lyu.edu.cn
山东,泰山学院,本科,——,综合,山东省教育厅,http://www.tsu.edu.cn
山东,山东财经大学,本科,——,财经,山东省教育厅,http://www.sdufe.edu.cn/
山东,山东艺术学院,本科,——,艺术,山东省教育厅,www.sdca.edu.cn
山东,枣庄学院,本科,——,综合,山东省教育厅,www.uzz.edu.cn
广东,中山大学,本科,,综合,教育部,www.sysu.edu.cn
广东,华南理工大学,本科,,工科,教育部,www.scut.edu.cn
广东,暨南大学,本科,,综合,国务院侨务办公室,www.jnu.edu.cn
广东,华南农业大学,本科,——,农业,广东省教育厅,——
广东,广州中医药大学,本科,——,医药,广东省教育厅,www.gzucm.edu.cn
广东,华南师范大学,本科,,师范,广东省教育厅,www.scnu.edu.cn
广东,汕头大学,本科,,综合,广东省教育厅,www.stu.edu.cn
广东,广东海洋大学,本科,——,农业,广东省教育厅,www.gdou.edu.cn
广东,广州医学院,本科,——,医药,广东省教育厅,www.gzhmc.edu.cn
广东,广东医学院,本科,——,医药,广东省教育厅,www.gdmc.edu.cn
广东,广东药学院,本科,——,医药,广东省教育厅,www.gdpu.edu.cn
广东,韶关学院,本科,——,综合,广东省教育厅,www.sgu.edu.cn
广东,惠州学院,本科,——,综合,广东省教育厅,www.hzu.edu.cn
广东,韩山师范学院,本科,——,师范,广东省教育厅,www.hstc.edu.cn
广东,湛江师范学院,本科,——,师范,广东省教育厅,www.zhjnc.edu.cn
广东,肇庆学院,本科,——,综合,广东省教育厅,http://www.zqu.edu.cn
广东,惠州大学,其它,——,综合,——,www.hzu.edu.cn
广东,嘉应学院,本科,——,综合,广东省教育厅,www.jyu.edu.cn
广东,广州体育学院,本科,——,体育,广东省教育厅,www.gipe.edu.cn
广东,广州美术学院,本科,——,艺术,广东省教育厅,www.gzarts.edu.cn
广东,星海音乐学院,本科,——,艺术,广东省教育厅,www.xhcom.edu.cn
广东,广东技术师范学院,本科,——,师范,广东省教育厅,www.gdin.edu.cn
广东,深圳大学,本科,——,综合,——,——
广东,广东财经大学,本科,——,财经,广东省教育厅,www.gdufe.edu.cn
广东,广州大学,本科,——,综合,广东省教育厅,www.gzhu.edu.cn
湖南,湖南大学,本科,,综合,教育部,http://www.hnu.edu.cn
湖南,中南大学,本科,,综合,教育部,www.csu.edu.cn
湖南,湖南师范大学,本科,,师范,湖南省教育厅,www.hunnu.edu.cn
湖南,中国人民解放军国防科学技术大学,本科,,军事,中国人民解放军总政治部,http://www.nudt.edu.cn
湖南,湘潭大学,本科,——,综合,湖南省教育厅,www.xtu.edu.cn
湖南,吉首大学,本科,——,综合,湖南省教育厅,www.jsu.edu.cn
湖南,湖南农业大学,本科,——,农业,湖南省教育厅,——
湖南,中南林业科技大学,本科,——,林业,湖南省教育厅,——
湖南,湖南中医药大学,本科,——,医药,湖南省教育厅,http://www.hnctcm.edu.cn
湖南,湖南理工学院,本科,——,工科,湖南省教育厅,www.hnist.cn
湖南,衡阳师范学院,本科,——,师范,湖南省教育厅,www.hynu.cn
湖南,怀化学院,本科,——,综合,湖南省教育厅,www.hhtc.edu.cn
湖南,湖南文理学院,本科,——,综合,湖南省教育厅,——
湖南,湖南工商大学,本科,——,财经,湖南省教育厅,www.hnuc.edu.cn
湖南,南华大学,本科,——,综合,湖南省教育厅,www.usc.edu.cn
湖南,湖南工程学院,本科,——,工科,湖南省教育厅,www.hnie.edu.cn
湖南,邵阳学院,本科,——,工科,湖南省教育厅,http://www.hnsyu.net
湖南,湖南城市学院,本科,——,综合,湖南省教育厅,www.hncu.net
湖南,长沙理工大学,本科,——,工科,湖南省教育厅,http://www.csust.edu.cn/
湖南,长沙学院,本科,——,工科,湖南省教育厅,www.ccsu.cn
湖南,湖南工业大学,本科,——,工科,湖南省教育厅,www.hut.edu.cn
湖南,湖南科技大学,本科,——,综合,湖南省教育厅,www.hnust.cn
湖南,湘南学院,本科,——,工科,湖南省教育厅,http://www.xnu.edu.cn
湖南,湖南科技学院,本科,——,综合,湖南省教育厅,www.huse.cn
湖南,湖南财经高等专科学校,高职专科,——,财经,——,www.hufe.edu.cn
安徽,中国科学技术大学,本科,,工科,中国科学院,www.ustc.edu.cn
安徽,安徽大学,本科,,综合,安徽省教育厅,www.ahu.edu.cn
安徽,合肥工业大学,本科,,工科,教育部,www.hfut.edu.cn/ch/
安徽,安徽工业大学,本科,——,工科,安徽省教育厅,www.ahut.edu.cn
安徽,安徽理工大学,本科,——,工科,安徽省教育厅,www.aust.edu.cn
安徽,安徽工程科技学院,本科,——,工科,——,www.ahpu.edu.cn
安徽,安徽农业大学,本科,——,农业,安徽省教育厅,www.ahau.edu.cn
安徽,安徽医科大学,本科,——,医药,安徽省教育厅,www.ahmu.edu.cn
安徽,蚌埠医学院,本科,——,医药,安徽省教育厅,http://www.bbmc.edu.cn/
安徽,皖南医学院,本科,——,医药,安徽省教育厅,http://www.wnmc.edu.cn
安徽,安徽中医药大学,本科,——,医药,安徽省教育厅,www.ahtcm.edu.cn
安徽,安徽师范大学,本科,——,师范,安徽省教育厅,——
安徽,阜阳幼儿师范高等专科学校,高职专科,——,师范,安徽省教育厅,——
安徽,安庆师范学院,本科,——,师范,安徽省教育厅,www.aqtc.edu.cn
福建,厦门大学,本科,,综合,教育部,http://www.xmu.edu.cn
福建,福州大学,本科,,工科,福建省教育厅,www.fzu.edu.cn
福建,华侨大学,本科,——,综合,国务院侨务办公室,——
福建,福建工程学院,本科,——,工科,福建省教育厅,http://www.fjut.edu.cn
福建,福建医科大学,本科,——,医药,福建省教育厅,http://www.fjmu.edu.cn
福建,福建中医学院,本科,——,医药,——,www.fjtcm.edu.cn
福建,福建师范大学,本科,——,师范,福建省教育厅,http://www.fjnu.edu.cn
福建,闽江学院,本科,——,工科,福建省教育厅,www.mju.edu.cn
福建,泉州师范学院,本科,——,师范,福建省教育厅,http://www.qztc.edu.cn
福建,闽南师范大学,本科,——,师范,福建省教育厅,http://www.mnnu.edu.cn/
浙江,浙江大学,本科,,综合,教育部,www.zju.edu.cn
浙江,浙江工业大学,本科,——,工科,浙江省教育厅,www.zjut.edu.cn
浙江,浙江理工大学,本科,——,工科,浙江省教育厅,www.zstu.edu.cn
浙江,浙江海洋学院,本科,——,农业,浙江省教育厅,www.zjou.net.cn
浙江,浙江林学院,本科,——,林业,——,www.zafu.edu.cn
浙江,温州医科大学,本科,——,医药,浙江省教育厅,www.wzmc.edu.cn
浙江,浙江中医药大学,本科,——,医药,浙江省教育厅,www.zjtcm.net
浙江,浙江师范大学,本科,——,师范,浙江省教育厅,www.zjnu.edu.cn
浙江,杭州师范大学,本科,——,师范,浙江省教育厅,www.hznu.edu.cn
浙江,湖州师范学院,本科,——,师范,浙江省教育厅,www.hutc.zj.cn
浙江,绍兴文理学院,本科,——,师范,浙江省教育厅,www.usx.edu.cn
浙江,台州学院,本科,——,综合,浙江省教育厅,www.tzc.edu.cn
浙江,中国美术学院,本科,——,艺术,浙江省教育厅,www.caa.edu.cn
浙江,中国计量大学,本科,——,工科,浙江省教育厅,www.cjlu.edu.cn
浙江,浙江万里学院,本科,——,工科,浙江省教育厅,www.zjwu.net
安徽,淮北煤炭师范学院,本科,——,师范,——,www.chnu.edu.cn
安徽,黄山学院,本科,——,师范,安徽省教育厅,www.hsu.edu.cn
安徽,巢湖学院,本科,——,师范,安徽省教育厅,www.chu.edu.cn
安徽,淮南师范学院,本科,——,师范,安徽省教育厅,www.hnnu.edu.cn
安徽,铜陵学院,本科,——,财经,安徽省教育厅,www.tlu.edu.cn
安徽,安徽建筑大学,本科,——,工科,安徽省教育厅,www.aiai.edu.cn
安徽,合肥学院,本科,——,工科,安徽省教育厅,www.hfuu.edu.cn
安徽,皖西学院,本科,——,师范,安徽省教育厅,www.wxc.edu.cnhttp://zsb.wxc.edu.cn/
安徽,安徽财经大学,本科,——,财经,安徽省教育厅,www.aufe.edu.cn
安徽,安徽科技学院,本科,——,师范,安徽省教育厅,http://www.ahstu.edu.cn
安徽,滁州学院,本科,——,师范,安徽省教育厅,www.chzu.edu.cn
福建,莆田学院,本科,——,综合,福建省教育厅,http://www.ptu.edu.cn
福建,集美大学,本科,——,综合,福建省教育厅,http://www.jmu.edu.cn
福建,福建农林大学,本科,——,农业,福建省教育厅,http://www.fafu.edu.cn
福建,厦门理工学院,本科,——,工科,福建省教育厅,http://www.xmut.edu.cn
福建,三明学院,本科,——,综合,福建省教育厅,http://www.smc.edu.cn
福建,龙岩学院,本科,——,师范,福建省教育厅,www.lyun.edu.cn
福建,宁德师范高等专科学校,高职专科,——,师范,——,http://www.ndsy.cn
福建,福建商业高等专科学校,高职专科,——,财经,福建省教育厅,www.fjsgz.com.cn
福建,黎明职业大学,高职专科,——,综合,——,www.lmu.edu.cn
福建,福建华南女子职业学院,高职专科,——,综合,福建省教育厅,www.hnwomen.com.cn
福建,仰恩大学,本科,——,综合,福建省教育厅,www.yeu.edu.cn
福建,福建师范大学闽南科技学院,独立学院,——,工科,福建省教育厅,www.mnkjxy.com
福建,福建农林大学东方学院,独立学院,——,工科,福建省教育厅,www.fafuoc.com
福建,福州大学阳光学院,独立学院,——,工科,福建省教育厅,http://ygxy.fzu.edu.cn
福建,福州大学至诚学院,独立学院,——,综合,福建省教育厅,www.fdzcxy.com
浙江,浙江科技学院,本科,——,工科,浙江省教育厅,www.zust.edu.cn
浙江,宁波工程学院,本科,——,工科,浙江省教育厅,www.nbut.edu.cn
